Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Bhutan,BTN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.32373704,48.28886119,48.24070226,48.18244627,48.12846543,48.07654602,48.02453456,47.97393666,47.9253986,47.87691499,47.83200733,47.79252486,47.75544609,47.7219527,47.693066,47.66868501,47.64706044,47.63023165,47.61843566,47.61293628,47.61557301,47.62726851,47.64575385,47.66716444,47.68921549,47.71323845,47.74066365,47.77131896,47.80484301,47.84228118,47.89557376,47.96093076,48.02543851,48.09057711,48.14871657,48.20372449,48.25616658,48.30680332,48.34880812,48.21292842,47.91700371,47.63309097,47.36127085,47.10105306,46.85418721,46.69896868,46.67869768,46.70972134,46.73592978,46.75695665,46.77399237,46.7878166,46.80029675,46.81234042,46.82389113,46.8317202,46.83185709,46.8551991,46.9057704,46.95443014,47.00274173,47.05139385,47.09855519,
Botswana,BWA,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.12658302,52.19001417,52.24373075,52.28880903,52.32911356,52.52944525,52.89159875,53.25311073,53.61148536,53.96523485,54.27155024,54.36149628,54.16046256,53.81683571,53.46075374,53.12681164,52.81397764,52.52203309,52.25219392,52.00425294,51.78376224,51.60544881,51.54089553,51.56021823,51.58528708,51.62342452,51.67337566,51.73239722,51.79675756,51.86272107,51.92802842,51.99299717,51.99004712,51.91846605,51.85155872,51.79362465,51.73480203,51.67251879,51.60865592,51.54390213,51.47954383,51.41702565,51.35639202,51.29705949,51.23821665,51.18060109,51.11665657,51.0457926,50.97767172,50.91866899,50.87012063,50.83641942,50.81416275,50.79787018,50.78747961,50.77154797,50.74905969,50.72498584,50.69451895,50.66599939,50.6476982,50.63654588,50.62126088,
Central African Republic,CAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.59801349,50.58946517,50.58031497,50.57008896,50.55892441,50.5472993,50.53458369,50.52134773,50.50745295,50.49331715,50.47998506,50.46735922,50.45581541,50.44521507,50.43524665,50.42538575,50.37257117,50.27629664,50.17829994,50.07925687,49.98033351,49.88193412,49.78511814,49.69089378,49.59889647,49.50927803,49.42199563,49.33804711,49.28005991,49.2874918,49.33360529,49.37654673,49.41523742,49.45059249,49.48573393,49.53273196,49.58196202,49.62130675,49.6557024,49.6824663,49.7021949,49.73557607,49.76652705,49.77708333,49.7855236,49.79298304,49.80132043,49.81032181,49.8192953,49.82896415,49.83951947,49.84822556,49.8554461,49.86881636,49.89301345,49.91385737,49.92686846,49.9446139,49.96337428,49.97715635,49.98933188,50.00546072,50.02184923,
Canada,CAN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.42093395,49.48174107,49.5511924,49.61861008,49.67879047,49.73195682,49.77449775,49.80417041,49.83250232,49.86936351,49.8657193,49.83181032,49.84511224,49.8862036,49.92136305,49.96220218,50.01287427,50.06852958,50.12490668,50.1711251,50.20536882,50.23646239,50.26775671,50.299743,50.32956118,50.35382787,50.36634339,50.37313581,50.39012773,50.41478974,50.42551662,50.42704355,50.44857172,50.47555536,50.4921589,50.50726674,50.51088488,50.50374544,50.50387443,50.50250038,50.48656578,50.46544077,50.45258987,50.44864791,50.44476835,50.43804125,50.43428648,50.43733641,50.44045432,50.44078069,50.44057117,50.43317367,50.41443706,50.39494844,50.38536792,50.38388704,50.38072709,50.36748022,50.3426384,50.32020982,50.31093831,50.3079543,50.30386047,
Central Europe and the Baltics,CEB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.73190285,51.69113558,51.65230071,51.61645204,51.58349339,51.55289928,51.52785315,51.50993,51.49599499,51.48558849,51.48093471,51.47827175,51.47267032,51.46639711,51.4585748,51.45041318,51.44717635,51.44284964,51.43703607,51.43325536,51.43046684,51.43089663,51.43172623,51.43222357,51.43515304,51.43947575,51.44489099,51.45148444,51.46412689,51.48121588,51.49932645,51.52184409,51.54796393,51.57379907,51.59961827,51.62855127,51.65739916,51.68500699,51.71416225,51.7448547,51.75267874,51.75224858,51.76391651,51.76711189,51.76643843,51.76321821,51.76082808,51.76095164,51.7580117,51.74870775,51.73624882,51.72246522,51.70999567,51.70046563,51.68901841,51.67181862,51.65298212,51.6344346,51.61370212,51.59400918,51.58695677,51.59556385,51.5551054,
Switzerland,CHE,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.5537586,51.51451531,51.44650809,51.38076337,51.32986882,51.290676,51.25389008,51.21640416,51.18156871,51.15388332,51.14728839,51.15093918,51.15886802,51.18808009,51.22191844,51.25607678,51.2919715,51.32073958,51.34338376,51.35423389,51.35331494,51.33868497,51.31625148,51.30219885,51.28887926,51.27099284,51.25697929,51.24474116,51.22982779,51.20360362,51.16135377,51.14660771,51.15293811,51.14711811,51.14561345,51.15163512,51.1605387,51.16315822,51.1607194,51.14579573,51.13328921,51.13302788,51.11516832,51.08571058,51.05713188,51.02591596,50.99235988,50.9328281,50.84966684,50.79255612,50.75295608,50.70934304,50.66070199,50.60789156,50.56388225,50.52382762,50.4668515,50.42460754,50.41462533,50.40322599,50.38550749,50.36488918,50.34095413,
Channel Islands,CHI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.86972808,51.66613745,51.6071926,51.59149542,51.57226614,51.55312497,51.54631185,51.54304692,51.53319967,51.51937273,51.50698743,51.50904938,51.5314395,51.56791066,51.60894442,51.63735333,51.66467273,51.70297589,51.75103981,51.81187476,51.8767971,51.90450623,51.875569,51.82760043,51.78955174,51.74785873,51.72022432,51.72899665,51.74426201,51.74605683,51.73505167,51.73073934,51.73261226,51.7422166,51.75516794,51.7602991,51.7358414,51.68200405,51.62990341,51.57964519,51.53675691,51.48859248,51.42321308,51.36374055,51.31070363,51.25361492,51.20473208,51.16757166,51.12962531,51.0961983,51.07147636,51.04930996,51.02572185,50.99095716,50.95734962,50.92299155,50.89695274,50.8576755,50.76289325,50.65020158,50.56629576,50.52002502,50.50264246,
Chile,CHL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.73392927,49.76393315,49.79610234,49.83315631,49.86879389,49.89577469,49.92046737,49.94588403,49.96795028,49.98839618,50.00653227,50.02289577,50.04672393,50.07345863,50.08970429,50.10083621,50.1127686,50.12480103,50.13930105,50.15311388,50.16534686,50.17668142,50.18906774,50.20686739,50.22898052,50.24630882,50.25451272,50.25446826,50.25219476,50.25482878,50.26043876,50.26573253,50.26756425,50.26795232,50.27083163,50.27671197,50.28429098,50.292563,50.29933168,50.30552021,50.31425307,50.32478144,50.33559134,50.34504454,50.35418355,50.36316149,50.36734656,50.36843297,50.37086781,50.37380639,50.37696065,50.37838661,50.37885692,50.38150649,50.38448909,50.38675725,50.38710998,50.38059834,50.3712279,50.3641879,50.36372722,50.36715911,50.3689884,
China,CHN,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.86009017,48.89674972,48.92729328,48.95090347,48.97147473,48.99156948,49.00922055,49.0236217,49.03416545,49.04096819,49.04544801,49.04744067,49.0484286,49.04998874,49.05355556,49.05956763,49.06620262,49.07306795,49.08034495,49.08696169,49.09256425,49.09723708,49.10022758,49.10283851,49.10481054,49.10404553,49.09993164,49.09224627,49.08226897,49.06930029,49.05123969,49.03014423,49.01004697,48.99231392,48.97435367,48.95592544,48.93800363,48.92016017,48.90514516,48.88958468,48.87217412,48.86083711,48.85465424,48.84893288,48.84339349,48.83808341,48.8324697,48.82719789,48.8224646,48.81775096,48.81440014,48.81291466,48.81249852,48.81366381,48.81696028,48.82311995,48.83230987,48.84683246,48.86573458,48.88527326,48.91020114,48.94075358,48.96903717,
Cote d'Ivoire,CIV,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.26600193,49.20321406,49.13239095,49.0644066,49.00469018,48.95232245,48.90584767,48.86621318,48.83030178,48.78792209,48.72925128,48.65218932,48.5640597,48.47789959,48.40336342,48.34145295,48.32298476,48.35387478,48.40923351,48.48388668,48.57058386,48.66480445,48.76224824,48.85948686,48.9534013,49.04343855,49.13213521,49.19719589,49.19063716,49.18322459,49.22005216,49.25634651,49.29229804,49.32775617,49.36376115,49.40071234,49.43788196,49.47208928,49.50733306,49.54688315,49.58542043,49.61984215,49.6194306,49.585766,49.54627156,49.50029296,49.45033935,49.39828033,49.34710251,49.2987539,49.25216058,49.24480522,49.27411708,49.3021446,49.32904207,49.35517578,49.3793824,49.40286983,49.42591563,49.44793491,49.47140418,49.49563926,49.51954405,
Cameroon,CMR,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.22350129,51.45567947,51.54358888,51.49878093,51.45288811,51.40678014,51.36114437,51.31577164,51.27086743,51.22652171,51.18182268,51.13801142,51.09656143,51.05698382,51.01827082,50.98070043,50.94673249,50.91548162,50.88422605,50.85356402,50.81968772,50.78322148,50.75422909,50.72684108,50.6944998,50.66014202,50.62522299,50.59310967,50.56472037,50.53870326,50.51485847,50.49386897,50.4756277,50.45804068,50.44162666,50.42808819,50.41628472,50.40559333,50.39546689,50.3862957,50.37709734,50.36661442,50.35421254,50.34002624,50.32637975,50.31249184,50.29821141,50.28460104,50.27145593,50.25852421,50.24598507,50.23369748,50.22090856,50.20780433,50.1954274,50.18455505,50.17245967,50.15887022,50.14810334,50.13839511,50.13180471,50.12898812,50.12447278,
"Congo, Dem. Rep.",COD,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.20801047,52.1299748,52.05937629,51.9897542,51.92999704,51.87639772,51.8096909,51.73494845,51.66324893,51.5942018,51.52943422,51.46742965,51.40727093,51.34947959,51.29469943,51.24132667,51.18847098,51.13779156,51.08365523,51.02699095,50.97449571,50.9252149,50.87864055,50.83294274,50.7869383,50.74195494,50.69956525,50.65811391,50.62130275,50.59015719,50.56189029,50.53678992,50.51626954,50.50199031,50.48308338,50.47084157,50.47955732,50.49289863,50.51516788,50.54900945,50.56373563,50.55936979,50.55498259,50.54993137,50.54015729,50.52721344,50.51430561,50.50078437,50.48737084,50.47684751,50.4675819,50.4574843,50.44706975,50.43723579,50.42866901,50.42101072,50.4139254,50.40589727,50.39802851,50.39266512,50.38836049,50.38814581,50.39094048,
"Congo, Rep.",COG,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.77963006,50.79077486,50.80010932,50.80780676,50.81356997,50.81745088,50.82005223,50.82045698,50.81990381,50.81976161,50.81808089,50.8148753,50.81069217,50.80639318,50.80207305,50.80695536,50.82117522,50.8345832,50.84566397,50.85431418,50.86198979,50.86851925,50.87359819,50.87924232,50.87916057,50.87209796,50.86497341,50.85591418,50.8423067,50.82255473,50.79610218,50.76298327,50.72119409,50.67273978,50.62407745,50.5764303,50.530907,50.55653197,50.59656145,50.57250422,50.52686158,50.47913387,50.4403874,50.40101873,50.36000443,50.32069198,50.28367647,50.25062375,50.22185533,50.19458662,50.17161332,50.15391945,50.13713447,50.12323775,50.11265231,50.10030831,50.08934176,50.08156481,50.07246747,50.06484784,50.0619939,50.05944337,50.05714837,
Colombia,COL,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.20376489,50.18479938,50.1652779,50.14505876,50.12448312,50.10400631,50.08361682,50.0636762,50.0448484,50.0274663,50.0114708,49.9966714,49.9832702,49.97146406,49.96061424,49.95060403,49.94195626,49.93506771,49.93021007,49.92712278,49.92586203,49.9263122,49.92801365,49.93146967,49.93753013,49.94495036,49.95640035,49.97466919,49.99867389,50.02723262,50.05865547,50.09185027,50.12562377,50.15836753,50.18908805,50.21809641,50.24600647,50.27327885,50.30007315,50.32616922,50.35109786,50.37475267,50.39669947,50.41615715,50.43374193,50.45020788,50.4672233,50.48578528,50.50446633,50.52126401,50.53579173,50.55011599,50.5652574,50.58086294,50.59641333,50.61012873,50.6194343,50.62306947,50.62387472,50.62645796,50.63958328,50.66588294,50.69669745,
Comoros,COM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.13086856,50.08030531,50.03332889,49.98934862,49.94754705,49.90532198,49.86711887,49.84731701,49.83628371,49.82330658,49.81328734,49.804871,49.79643776,49.78159316,49.75986221,49.73039181,49.69772515,49.66392981,49.6265482,49.59276758,49.58334349,49.62099022,49.6938508,49.76876876,49.83536799,49.89192067,49.93887087,49.97669362,50.00637146,50.03336638,50.06320761,50.10321586,50.13201174,50.14504077,50.15966951,50.17612039,50.19300489,50.21256037,50.23461166,50.2685001,50.30646958,50.32725321,50.33118861,50.3360637,50.30645922,50.23967281,50.18092872,50.12733041,50.0776844,50.03369687,49.99527456,49.96276514,49.93565144,49.91399685,49.89770673,49.88701973,49.88167219,49.86201265,49.82745362,49.79354881,49.77424004,49.77002891,49.76445253,
Cabo Verde,CPV,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,52.88516981,52.78786524,52.60876632,52.39408428,52.1818228,51.97209981,51.75984586,51.54998312,51.34628519,51.14999067,51.00848703,51.02945435,51.21657042,51.45843291,51.6984772,51.94250513,52.18963243,52.43237478,52.67080546,52.90498256,53.09519156,53.09668754,52.95768864,52.82607842,52.70439052,52.58919482,52.47813496,52.37240406,52.27371169,52.18065057,52.0990885,52.02738778,51.95249603,51.87735004,51.80789484,51.74509337,51.68868926,51.63820608,51.59127152,51.54539207,51.44167716,51.28294825,51.13084308,50.9865879,50.8501119,50.71860917,50.59071848,50.46965425,50.35251285,50.2366001,50.19416284,50.21752689,50.22590023,50.23206282,50.24428834,50.25463357,50.2618223,50.26444631,50.26523016,50.26705717,50.2703213,50.27512013,50.28062089,
Costa Rica,CRI,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.30892177,49.3252816,49.34096364,49.35585231,49.37236443,49.3931003,49.41246293,49.42932906,49.44762753,49.46986879,49.49353262,49.51524178,49.53555195,49.55282176,49.56946121,49.58486635,49.59650185,49.60685289,49.614996,49.62030565,49.62562694,49.62572552,49.62168435,49.61716387,49.61160151,49.6082394,49.60526348,49.60167134,49.59877873,49.59884716,49.60020619,49.59943372,49.59967657,49.6030096,49.60881612,49.61792471,49.6276223,49.63875423,49.65045725,49.66168815,49.67306185,49.68193205,49.69020936,49.69927971,49.70885064,49.71909598,49.7317602,49.74537271,49.75884739,49.77312707,49.78592686,49.79691987,49.80780489,49.81925416,49.83254505,49.84785226,49.86478821,49.88109355,49.89872507,49.9191666,49.94008516,49.96580297,49.99429628,
Caribbean small states,CSS,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.44603139,51.38422853,51.32850253,51.27153011,51.22105689,51.17947368,51.14471471,51.11401876,51.08399367,51.05430777,51.00875898,50.96174746,50.93600223,50.91750236,50.89803231,50.87870706,50.86133182,50.84185021,50.81826553,50.79345118,50.76820042,50.74719194,50.73357107,50.72140692,50.70919179,50.69877233,50.69102111,50.6868578,50.68284225,50.67900165,50.67075107,50.65669018,50.63540727,50.6072155,50.58149934,50.55330969,50.52504797,50.4992638,50.474563,50.45229832,50.43307337,50.41827862,50.40753363,50.40465273,50.41383817,50.4295055,50.44454539,50.45722366,50.46827493,50.47957853,50.4894047,50.49624827,50.49977458,50.50770164,50.52524396,50.54692286,50.5729173,50.60142663,50.55362627,50.5502349,50.6148479,50.62837841,50.64572836,
Cuba,CUB,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,48.81604757,48.85772334,48.89867202,48.93694082,48.97444866,49.01217219,49.04871544,49.08382376,49.1172576,49.14873771,49.17788058,49.19139316,49.19048794,49.18894798,49.1872448,49.18561051,49.18386495,49.18239727,49.18171516,49.18196558,49.1824791,49.20044149,49.23447407,49.26584374,49.29491605,49.32162083,49.34562913,49.36627704,49.38334935,49.39826755,49.41277991,49.42822405,49.44507234,49.46262933,49.49606451,49.5448078,49.59331046,49.642962,49.69473682,49.74816835,49.80238688,49.85733622,49.90794581,49.94094676,49.96133732,49.98168256,50.00151857,50.02035957,50.03820741,50.05520161,50.07112669,50.08596557,50.10243791,50.12050881,50.13853657,50.15807026,50.18118478,50.20869491,50.23800688,50.26567381,50.29671619,50.34583079,50.38709205,
Curacao,CUW,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.25900026,50.33054871,50.38528443,50.43658407,50.4867772,50.53421152,50.57966353,50.62673758,50.67176934,50.71737507,50.76769625,50.82189437,50.89372532,50.96757865,51.03077788,51.10054076,51.17132755,51.24009877,51.31291799,51.38849858,51.46540347,51.54880783,51.62816464,51.70170744,51.77926865,51.85617886,51.93150878,52.01328538,52.09846004,52.18298421,52.26638189,52.35613239,52.45504483,52.56638437,52.69217366,52.82684339,52.96969209,53.12446906,53.28537005,53.45093577,53.60759136,53.69868663,53.71829512,53.73983285,53.78162845,53.83429646,53.90073765,53.97090436,54.03817915,54.10547099,54.17681014,54.25570737,54.20987142,54.05149998,53.93066508,53.84438469,53.7902881,53.75924069,52.4285142,51.71226315,52.12903089,52.08471246,52.05819118,
Cayman Islands,CYM,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.03906527,52.94458613,52.86964428,52.79910963,52.69297863,52.63719838,52.58206147,52.50230273,52.41959723,52.32295452,52.18836039,52.00143924,51.84241807,51.7399341,51.63134624,51.54811109,51.47343664,51.38925642,51.28286549,51.1478813,51.07602339,51.03328865,51.02247851,51.00653996,50.97636177,50.93135645,50.89434557,50.87323944,50.85990983,50.87592414,50.89330311,50.91075347,50.91536772,50.91217791,50.91030619,50.91762697,50.92706323,50.93172939,50.93782986,50.94398747,50.91280448,50.8549715,50.79847371,50.74552004,50.70882834,50.67947867,50.64657409,50.60325901,50.56236919,50.50948633,50.44383622,50.32076696,50.14421386,49.98969285,49.87659296,49.80873734,49.76949643,49.74284771,49.71641699,49.67036623,49.57584942,49.51567453,49.5386138,
Cyprus,CYP,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.76580306,50.74927997,50.72392883,50.70156423,50.68850863,50.67053268,50.63398901,50.5893786,50.54739332,50.5093268,50.47705695,50.45289279,50.44099935,50.45450703,50.66614245,50.87397788,50.78012785,50.57524672,50.37328213,50.17249569,49.97107431,49.7697804,49.61456536,49.54987936,49.52687174,49.50223053,49.47662641,49.44908817,49.42393908,49.40109981,49.37603044,49.34642036,49.32350811,49.33025499,49.35649966,49.38127451,49.40844808,49.43959192,49.47346555,49.50869472,49.54267762,49.5755729,49.60639141,49.63602739,49.66672688,49.69625731,49.72494832,49.75346247,49.78231218,49.81241685,49.8450897,49.86987877,49.88007498,49.88474405,49.88857217,49.89067448,49.89544037,49.90331173,49.90363717,49.90080043,49.90598261,49.91480387,49.91761807,
